_id,Title,Abstract,Type,Access,Date,Year,Month,MonthName,Day,DOI,Publisher,Authors,Locations[0],Locations[1],Locations[2],Locations[3],Locations[4],Locations[5],Locations[6],Locations[7],Locations[8],Locations[9],Locations[10],Locations[11],Universities,Countries
657ba0014516f0107ace70d2,Blockchain and homomorphic encryption based privacy-preserving model aggregation for medical images,"Medical healthcare centers are envisioned as a promising paradigm to handle the massive volume of data for COVID-19 patients using artificial intelligence (AI). Traditionally, AI techniques require centralized data collection and training models within a single organization. This practice can be considered a weakness as it leads to several privacy and security concerns related to raw data communication. To overcome this weakness and secure raw data communication, we propose a blockchain-based federated learning framework that provides a solution for collaborative data training. The proposed framework enables the coordination of multiple hospitals to train and share encrypted federated models while preserving data privacy. Blockchain ledger technology provides decentralization of federated learning models without relying on a central server. Moreover, the proposed homomorphic encryption scheme encrypts and decrypts the gradients of the model to preserve privacy. More precisely, the proposed framework: (i) train the local model by a novel capsule network for segmentation and classification of COVID-19 images, (ii) furthermore, we use the homomorphic encryption scheme to secure the local model that encrypts and decrypts the gradients, (iii) finally, the model is shared over a decentralized platform through the proposed blockchain-based federated learning algorithm. The integration of blockchain and federated learning leads to a new paradigm for medical image data sharing over the decentralized network. To validate our proposed model, we conducted comprehensive experiments and the results demonstrate the superior performance of the proposed scheme.",,Open access, December 2022,2022,12,December,,https://doi.org/10.1016/j.compmedimag.2022.102139,Computerized Medical Imaging and Graphics,Cobbinah M.Bernardd;Abdullah AmanKhandb;RajeshKumara;HubAlif;Zakriae;ShaoningZenga;JayKumarc;Riaz UllahKhana,"Yangtze Delta Region Institute (Huzhou), University of Electronic Science and Technology of China, Huzhou 313001, China","Institute for Big Data Analytics – Dalhousie University, 6299 South St, Halifax NS B3H4R2, Canada","School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu 611731, China","School of Software Engineering, University of Electronic Science and Technology of China, Chengdu 611731, China","Institute of Automation,Chinese Academy of Sciences, Beijing 100190, China","School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu 611731, China","Yangtze Delta Region Institute (Huzhou), University of Electronic Science and Technology of China, Huzhou 313001, China","Yangtze Delta Region Institute (Huzhou), University of Electronic Science and Technology of China, Huzhou 313001, China",,,,,Institute of Automation; 6299 South St;School of Software Engineering;Chinese Academy of Sciences;Institute for Big Data Analytics – Dalhousie University; University of Electronic Science and Technology of China;Yangtze Delta Region Institute (Huzhou);School of Computer Science and Engineering, Canada; China
657ba0014516f0107ace70d3,Impact on blockchain-based AI/ML-enabled big data analytics for Cognitive Internet of Things environment,"Cognitive Internet of Things (CIoT) supports the organizations to learn from the information (data) arriving from various connected devices, sensors, machines and other sources, and at the same time it inspires intelligence into different business operations, products, customer experiences, and people. Data poising attacks are very serious concerns because they may play a significant factor for businesses and organizations for both financial terms and damaging their reputations, when the Big data analytics on the analyzed data is itself corrupted. To mitigate this issue, in this paper, we suggest a blockchain-based Artificial Intelligence(AI)/Machine Learning(ML)-enabled Big data analytics mechanism for CIoT environment. The comprehensive experimental results have been provided under two circumstances: (1) performance of the ML model under data poisoning attacks and (2) performance of the ML model without data poisoning attacks. In the first case, we show how the data poison attacks can effect the ML model when the data is on some cloud storage (i.e. not in the blockchains), whereas in the second case we show the effect when the data is in the blockchains (i.e., without data poisoning attacks). The experimental results demonstrate that we have significant gains in performance in terms of accuracy, recall, precision and F1 score when there are no data poisoning attacks on the data. Moreover, a detailed blockchain simulation has carried out to demonstrate the practical aspects of the proposed security framework.",,Open access, 1 January 2023,2023,1,January,1,https://doi.org/10.1016/j.comcom.2022.10.010,Computer Communications,IlsunYouc;BasudebBeraa;AnkushMitraa;Sajjad ShaukatJamalb;Ashok KumarDasa,"Center for Security, Theory and Algorithmic Research, International Institute of Information Technology, Hyderabad 500 032, India","Center for Security, Theory and Algorithmic Research, International Institute of Information Technology, Hyderabad 500 032, India","Center for Security, Theory and Algorithmic Research, International Institute of Information Technology, Hyderabad 500 032, India","Department of Mathematics, College of Science, King Khalid University, Abha 614133, Saudi Arabia","Department of Financial Information Security, Kookmin University, Seoul, South Korea",,,,,,,,Department of Financial Information Security;Department of Mathematics;Center for Security; Theory and Algorithmic Research; College of Science; Kookmin University, Saudi Arabia; South Korea; India
657ba0014516f0107ace70d4,EDALoCo: Enhancing the accessibility of blockchains through a low-code approach to the development of event-driven applications for smart contract management,"•\nEDALoCo, an approach for integrating blockchain and low-code paradigms.\n•\nDeveloping event-driven applications for smart contract management.\n•\nDeploying the event-driven applications in lightweight devices.\n•\nProviding an open-source solution.",,Open access, March 2023,2023,3,March,,https://doi.org/10.1016/j.csi.2022.103676,Computer Standards & Interfaces,JuanBoubeta-Puiga;AdrianRutleb;JesúsRosa-Bilbaoa,"UCASE Software Engineering Research Group, Department of Computer Science and Engineering, University of Cadiz, Avda. de la Universidad de Cádiz 10, 11519 Puerto Real, Cádiz, Spain","UCASE Software Engineering Research Group, Department of Computer Science and Engineering, University of Cadiz, Avda. de la Universidad de Cádiz 10, 11519 Puerto Real, Cádiz, Spain","Department of Computer Science, Electrical Engineering and Mathematical Sciences, Western Norway University of Applied Sciences, Bergen, Norway",,,,,,,,,,Department of Computer Science;UCASE Software Engineering Research Group; Electrical Engineering and Mathematical Sciences; Department of Computer Science and Engineering, Spain; Norway
657ba0014516f0107ace70d5,Applying blockchain-based method to smart contract classification for CPS applications,"Smart contract has been the core of blockchain systems and other blockchain-based systems since Blockchain 2.0. Various operations on blockchain are performed through the invocation and execution of smart contracts. This leads to extensive combinations between blockchain, smart contract, Internet of Things (IoT) and Cyber-Physical System (CPS) applications, and then many blockchain-based IoT or CPS applications emerge to provide multiple benefits to the economy and society. In this case, obtaining a better understanding of smart contracts will contribute to the easier operation, higher efficiency and stronger security of those blockchain-based systems and applications. Many existing researches on smart contract analysis are based on similarity calculation and smart contract classification. However, smart contract is a piece of codes with special characteristics and most of smart contracts are stored without any category labels, which leads to difficulties of smart contract classification. As the back end of a blockchain-based Decentralized Application (DApp) is one or several smart contracts, DApps with labeled categories and open source codes are applied to achieve a supervised smart contract classification. A three-phase approach is proposed to categorize DApps based on various data features. In this approach, 5,659 DApps with smart contract source codes and pre-tagged categories are first obtained based on massive collected DApps and smart contracts from Ethereum, State of the DApps and DappRadar. Then feature extraction and construction methods are designed to form multi-feature vectors that could present the major characteristics of DApps. Finally, a fused classification model consisting of KNN, XGBoost and random forests is applied to the multi-feature vectors of all DApps for performing DApp classification. The experimental results show that the method is effective. In addition, some positive correlations between feature variables and categories as well as several user behavior patterns of DApp calls are found in this paper.",,Open access,,,3,,,https://doi.org/10.1016/j.dcan.2022.08.011,Digital Communications and Networks,ZibinZhenga;HailinWenc;KaiChenb;ZiguiJianga,"School of Software Engineering, Sun Yat-Sen University, China","School of Mathematics, Sun Yat-Sen University, China","School of Computer Science and Engineering, Sun Yat-Sen University, China","School of Software Engineering, Sun Yat-Sen University, China",,,,,,,,,School of Mathematics;School of Computer Science and Engineering;School of Software Engineering; Sun Yat-Sen University, China
657ba0014516f0107ace70d6,Selecting the most suitable blockchain platform: A case study on the healthcare industry using a novel rough MCDM framework,"•\n“Security”, “Throughput” and “Latency” are the most important criteria.\n•\nBusiness reputation and resiliency turns out to be the least important criterion.\n•\nA novel approach is proposed to pick the best blockchain platform in healthcare.\n•\nA case study is introduced to demonstrate how to implement the proposed framework.",,Open access, January 2023,2023,1,January,,https://doi.org/10.1016/j.techfore.2022.122132,Technological Forecasting and Social Change,IsmailErola;İ. TolgaMedenia;CorySearcyc;AhmetOztelb,"Ankara Yildirim Beyazit University, School of Business, 06760, Esenboga, Ankara, Turkey","Bartin University, School of Business, 06760 Bartin, Turkey","Toronto Metropolitan University, Mechanical and Industrial Engineering, Toronto, Ontario M5B 2K3, Canada","Ankara Yildirim Beyazit University, School of Business, 06760, Esenboga, Ankara, Turkey",,,,,,,,,Bartin University;Toronto Metropolitan University; School of Business; Mechanical and Industrial Engineering;Ankara Yildirim Beyazit University, Canada; Turkey
657ba0014516f0107ace70d7,Blockchain-driven authorized data access mechanism for digital healthcare,"The existing traditional medical database system is a centralized system in which data manipulation is easy, privacy is critical, and there is a lack of easy information exchange and adequate data management. Although blockchain mechanisms have the potential to use and easily maintained on the distributed medical architecture around the globe to address the bottleneck situation. In this paper, we propose a blockchain-based authenticated access control framework. We use blockchain technology to defend patients’ rights to licensed medical material distribution systems. The proposed mechanism’s security has been demonstrated against adversary. The analysis of performance and comparative study is also performed, which shows that it is a reliable authenticated access control architecture for e-healthcare in terms of efficiency and security.",,Open access, October 2022,2022,10,October,,https://doi.org/10.1016/j.sysarc.2022.102714,Journal of Systems Architecture,SaurabhRanab;AnkitaMishrac;DheerendraMishrad1;DeepakChhikaraa,"Department of Mathematics, Chandigarh University, Mohali 140413, India","Department of Mathematics and University Center for Research and Development, Chandigarh University, Mohali 140413, India","Department of Mathematics, Govt Nehru PG College, Agarmalwa 465441, India","Department of Mathematics, Maulana Azad National Institute of Technology, Bhopal, India",,,,,,,,,Department of Mathematics and University Center for Research and Development;Department of Mathematics; Govt Nehru PG College; Maulana Azad National Institute of Technology; Chandigarh University, India
657ba0014516f0107ace70d8,Blockchain and AI technology convergence: Applications in transportation systems,•\nA detailed survey is conducted on the blockchain and AI technology convergence.\n•\nA specific emphasis is given to transportation systems and other relevant domains.\n•\nThe main advantages of integrated blockchain and AI technologies are identified.\n•\nThe key challenges in the integration of blockchain and AI technologies are outlined.\n•\nFuture research needs are proposed based on the outcomes of the present survey.,,Open access, December 2022,2022,12,December,,https://doi.org/10.1016/j.vehcom.2022.100521,Vehicular Communications,ZeinabElmia;PrashantSingha;Yui-yipLaub;MartaBorowska-Stefańskac;Maxim A.Dulebenetsa;SzymonWiśniewskic,"Department of Civil & Environmental Engineering, Florida A&M University-Florida State University (FAMU-FSU) College of Engineering, 2035 E Paul Dirac Dr., Sliger Building, Suite 275, Tallahassee, FL 32310, USA","Department of Civil & Environmental Engineering, Florida A&M University-Florida State University (FAMU-FSU) College of Engineering, 2035 E Paul Dirac Dr., Sliger Building, Suite 275, Tallahassee, FL 32310, USA","Division of Business and Hospitality Management, College of Professional and Continuing Education, The Hong Kong Polytechnic University, 9 Hoi Ting Road, Yau Ma Tei, Kowloon, Hong Kong","Faculty of Geography, University of Lodz, Faculty of Geographical Sciences, 90-142 Łódź, Poland","Faculty of Geography, University of Lodz, Faculty of Geographical Sciences, 90-142 Łódź, Poland","Department of Civil & Environmental Engineering, Florida A&M University-Florida State University (FAMU-FSU) College of Engineering, 2035 E Paul Dirac Dr., Sliger Building, Suite 275, Tallahassee, FL 32310, USA",,,,,,,Faculty of Geography;Division of Business and Hospitality Management; University of Lodz; Florida A&M University-Florida State University (FAMU-FSU) College of Engineering;Department of Civil & Environmental Engineering; College of Professional and Continuing Education, Hong Kong; Poland; USA
657ba0014516f0107ace70d9,The case of rWallet: A blockchain-based tool to navigate some challenges related to irregular migration,"Migration (irregular and forced) represents one of the major challenges the international community faces today. Inasmuch as the phenomenon of irregular and forced migration is the marker of the state of socio-economic systems around the world, the response to and the ways of navigating the resulting multi-scalar challenges mirror not only the efficiency of the global regulatory frameworks, but also our civility. Recognizing the potential inherent in sophisticated information and communication technology (ICT), specifically the blockchain technology and smart contracts, this paper focuses on the special case of “welcome centers” that irregular migrants enter in the hope of acquiring international legal protection and thus refugee status. Since the process may be time-consuming and the living conditions undignified, this paper proposes a tool, named here “responsible wallet”, aka rWallet, that bears the promise of navigating some of these challenges. rWallet derives from the recognition that in modern societies ICT should serve the purpose of improving the quality of life of all people.",,Open access, February 2023,2023,2,February,,,Computers in Human Behavior,ZeinabElmia;PrashantSingha;Yui-yipLaub;MartaBorowska-Stefańskac;Maxim A.Dulebenetsa;SzymonWiśniewskic,,,,,,,,,,,,,Faculty of Geography;Division of Business and Hospitality Management; University of Lodz; Florida A&M University-Florida State University (FAMU-FSU) College of Engineering;Department of Civil & Environmental Engineering; College of Professional and Continuing Education, Hong Kong; Poland; USA
657ba0014516f0107ace70da,Blockchain and crypto-exposed US companies and major cryptocurrencies: The role of jumps and co-jumps,•\nWe detect that both asset classes are subject to jump behaviour.\n•\nThe jumps in the cryptocurrencies increases the likelihood of jumps in the blockchain exposed companies.\n•\nThe co-jumping behaviour is not affected by the COVID-19 outbreak.,,Open access, December 2022,2022,12,December,,https://doi.org/10.1016/j.frl.2022.103201,Finance Research Letters,ElieBourib;OguzhanCepnic;FangXua,"School of Finance, Zhongnan University of Economics and Law, Wuhan, China","School of Business, Lebanese American University, Byblos, Lebanon","Department of Economics, Copenhagen Business School, Denmark",,,,,,,,,,Department of Economics; Zhongnan University of Economics and Law; Lebanese American University;School of Finance; Copenhagen Business School;School of Business, Lebanon; Denmark; China
657ba0014516f0107ace70db,Impact of blockchain and distributed ledger technology for the management of the intellectual property life cycle: A multiple case study analysis,"The purpose of this paper is to examine how blockchain and in general distributed. ledger technology can help to solve intellectual property challenges of today´s era of digitization. We investigate business ventures leveraging blockchain technology to manage the intellectual property life cycle, in other words how intellectual properties are created, protected, managed and monetized. Our research method is a multiple case study examining a total of 120 use cases. across all primary types of intellectual properties including copyrights, trademarks, patents, trade secrets, industrial design and geographical indications. The empirical validation is based on an in-depth within-case analysis of 26 applications which were selected from the initial 120 cases based on business maturity and popularity criteria. Our goal is to understand which intellectual property challenges distributed ledger technology is trying to solve and how. We also investigate which blockchain benefits, in terms of technological security, immutability, decentralization, tokenization or disintermediation are promoted by these applications. We triangulate our case study results using a PESTEL coding framework to better understand how the blockchain ecosystem manages the intellectual property life cycle and to provide scholarly researchers and practitioners with insights on how enterprises can use distributed ledger technology to enhance the management of the intellectual property value chain. Moreover, we validate theoretical findings through the evidence collected from our multiple case study analysis, and finally we provide strategic guidance in investigating the current and anticipated challenges of blockchain entrepreneurs to drive further distributed ledger innovation.",,Open access, January 2023,2023,1,January,,,Computers in Industry,ElieBourib;OguzhanCepnic;FangXua,,,,,,,,,,,,,Department of Economics; Zhongnan University of Economics and Law; Lebanese American University;School of Finance; Copenhagen Business School;School of Business, Lebanon; Denmark; China
657ba0014516f0107ace70dc,"A comparative analysis of biogas and hydrogen, and the impact of the certificates and blockchain new paradigms","•\nDetailed of the varying methods of production of biogas and hydrogen.\n•\nThe varying methods of use of green gases.\n•\nCertification for green gases, and it's benefits.\n•\nHow blockchain can complement, and enhance, the use of green gas certification.",Review Article,Open access, 1 December 2022,2022,12,December,1,https://doi.org/10.1016/j.ijhydene.2022.09.107,International Journal of Hydrogen Energy,FabioSilva;Shane F.Knott;KarenMould;BrianO'Regan,"International Energy Research Centre (IERC), Tyndall National Institute, University College Cork (UCC), Lee Maltings Complex, Dyke Parade, Cork, T12R5CP, Ireland","International Energy Research Centre (IERC), Tyndall National Institute, University College Cork (UCC), Lee Maltings Complex, Dyke Parade, Cork, T12R5CP, Ireland","International Energy Research Centre (IERC), Tyndall National Institute, University College Cork (UCC), Lee Maltings Complex, Dyke Parade, Cork, T12R5CP, Ireland","International Energy Research Centre (IERC), Tyndall National Institute, University College Cork (UCC), Lee Maltings Complex, Dyke Parade, Cork, T12R5CP, Ireland",,,,,,,,, Tyndall National Institute;International Energy Research Centre (IERC), Ireland
657ba0014516f0107ace70dd,How does the retailing industry decide the best replenishment strategy by utilizing technological support through blockchain?,"Practitioners face two significant issues: product inaccuracy and transparency in supply chain management. Blockchain is a highly secure and trustworthy means of storing data. Radio frequency identification incorporation is essential if reliability is at a low level. Incorporating radio frequency identification can improve supply chain management in terms of product's visibility for the best replenishment strategy. A production and replenishment coordination via mathematical modeling is visualized through a three-echelon supply chain with a non-reliable production process, and the retailer deals with misplacement issues. The manufacturer handles the inventory flowing reversely and is responsible for proper end-of-life treatment, either repairing or remanufacturing. Repairs are sold in bulk on the secondary market, and remanufactured items are used to prevent retailers' shortages. In this model, radio frequency identification technology on the physical surface is combined with a blockchain on the cyber surface, containing all the information about the product, including its location and attributes. A comparative study is provided for the traditional supply chain with misplacement versus a blockchain-based supply chain with radio frequency identification. An analytical approach is used to arrive at the optimum policy for the practitioners, and numerical analysis illustrates the problem. Numerical experiments indicate that the technology is highly profitable for supply chain management. Radio frequency identification technology can increase profit by up to 61%. After discrepancy, holding cost is the second most sensitive parameter for the profit function. If the holding cost is higher, profit can be increased by 40% using radio frequency identification and blockchain. The negative effect of misplacement is reduced with an increasing demand rate, but the reduction rate is very slow. The choice of not adopting radio frequency identification can only be successful if demand is so high that it can reduce the effect of misplacement.",,Open access, March 2023,2023,3,March,,,Journal of Retailing and Consumer Services,FabioSilva;Shane F.Knott;KarenMould;BrianO'Regan,,,,,,,,,,,,, Tyndall National Institute;International Energy Research Centre (IERC), Ireland
657ba0014516f0107ace70de,A blockchain-based reputation system for trusted VANET nodes,"Vehicular network applications, such as Local Danger Warnings (LDW), have become necessary as they provide services to drivers with warnings and instructions to ensure safe driving. However, before any vehicle reacts to an alert, it is essential to verify its veracity because an incorrect warning misleads other vehicles and causes unnecessary delays and detours in traffic. On the other hand, ignoring an alert or taking too long to verify it can cause accidents. A common way to address this problem is via a reputation system, where the veracity and plausibility of an alert message are assessed based on the reputation of the vehicle that discloses it. This paper describes a decentralized reputation system based on a consortium blockchain and smart contracts called BRS4VANETs. This system analyzes the reliability of data generated by a vehicle, detects malicious behavior, and contributes to decision-making. The complete functional architecture of the system, detailing the algorithms, evaluation metrics, communication protocol, and message formats, is described and implemented. Experiments with network and traffic simulators evaluated the risk of a false message attack, the effectiveness of the system and its overheads. The assessment demonstrates the importance of reputation systems and also shows the feasibility of having a decentralized system to store and disseminate reputation information based on blockchain technologies. Finally, the results also demonstrate that BRS4VANETs can successfully detect suspicious and malicious vehicles.",,Open access, 1 March 2023,2023,3,March,1,,Ad Hoc Networks,FabioSilva;Shane F.Knott;KarenMould;BrianO'Regan,,,,,,,,,,,,, Tyndall National Institute;International Energy Research Centre (IERC), Ireland
657ba0014516f0107ace70df,Anomaly detection in Internet of medical Things with Blockchain from the perspective of deep neural network,"IoMT technology has many advantages in healthcare system, such as optimizing the medical service model, improving the efficiency of hospital operation and management, and improving the overall service level of the hospital. IoMT devices do not have a security authentication mechanism, and the trust between devices relies heavily on centralized third-party services. Blockchain can provide a secure interactive environment for the medical Internet of Things. However, security issues in the IoMT-Blockchain environment are also becoming increasingly prominent. Cyber-attacks targeting IoMT-Blockchain will not only compromise the security of IoT devices, but also seriously affect the security of the Internet. Therefore, how to detect abnormal traffic in the IoMT-Blockchain environment becomes particularly important. In this work, an abnormal traffic detection with deep neural network is designed for abnormal traffic detection in IoMT-Blockchain environment. First, this work proposes a feature extraction algorithm based on multi-model autoencoders. The algorithm processes the feature information in groups to reduce the complexity between traffic feature information. It builds a multi-model autoencoder to further extract fusion features between multi-model features. Second, to maximize use of traffic data information in detection network, this work proposes a multi-feature sequence anomaly detection algorithm. The algorithm extracts low-level fusion features and high-level temporal features in network traffic respectively, and applies the features to anomaly detection and classification tasks by means of residual learning.",,Open access, December 2022,2022,12,December,,,Information Sciences,FabioSilva;Shane F.Knott;KarenMould;BrianO'Regan,,,,,,,,,,,,, Tyndall National Institute;International Energy Research Centre (IERC), Ireland
657ba0014516f0107ace70e0,A novel fraud detection and prevention method for healthcare claim processing using machine learning and blockchain technology,•\nWe propose a novel method to detect and prevent fraud in healthcare using Blockchain technology and machine learning.\n•\nDecision tree algorithms produce human-readable classification rules incorporated in the blockchain smart contracts.\n•\nThe framework is implemented and applied using health insurance claims data.\n•\nThe classification rules extracted from the decision trees enhance data-driven decisions.\n•\nThe benefits outweigh the small cost of deploying the smart contract and data entry.,,Open access, September 2022,2022,9,September,,https://doi.org/10.1016/j.dajour.2022.100122,Decision Analytics Journal,Adebayo FelixAdekoya;Benjamin AsubamWeyori;Anokye AcheampongAmponsah,"Department of Computer Science and Informatics, University of Energy and Natural Resources, Sunyani, P.O. Box 214, Ghana","Department of Computer Science and Informatics, University of Energy and Natural Resources, Sunyani, P.O. Box 214, Ghana","Department of Computer Science and Informatics, University of Energy and Natural Resources, Sunyani, P.O. Box 214, Ghana",,,,,,,,,, University of Energy and Natural Resources;Department of Computer Science and Informatics, Ghana
657ba0014516f0107ace70e1,A survey on blockchain-enabled federated learning and its prospects with digital twin,"Digital Twin (DT) supports real time analysis and provides a reliable simulation platform in the Internet of Things (IoT). The creation and application of DT hinges on amounts of data, which poses pressure on the application of Artificial Intelligence (AI) for DT descriptions and intelligent decision-making. Federated Learning (FL) is a cutting-edge technology that enables geographically dispersed devices to collaboratively train a shared global model locally rather than relying on a data center to perform model training. Therefore, DT can benefit by combining with FL, successfully solving the ”data island” problem in traditional AI. However, FL still faces serious challenges, such as enduring single-point failures, suffering from poison attacks, lacking effective incentive mechanisms. Before the successful deployment of DT, we should tackle the issues caused by FL. Researchers from industry and academia have recognized the potential of introducing Blockchain Technology (BT) into FL to overcome the challenges faced by FL, where BT acting as a distributed and immutable ledger, can store data in a secure, traceable, and trusted manner. However, to the best of our knowledge, a comprehensive literature review on this topic is still missing. In this paper, we review existing works about blockchain-enabled FL and visualize their prospects with DT. To this end, we first propose evaluation requirements with respect to security, fault-tolerance, fairness, efficiency, cost-saving, profitability, and support for heterogeneity. Then, we classify existing literature according to the functionalities of BT in FL and analyze their advantages and disadvantages based on the proposed evaluation requirements. Finally, we discuss open problems in the existing literature and the future of DT supported by blockchain-enabled FL, based on which we further propose some directions for future research.",,Open access,,,9,,,https://doi.org/10.1016/j.dcan.2022.08.001,Digital Communications and Networks,KangdeLiua;ZhengYanab;RaimoKantolab;XueqinLiangab;ChuangyueHuc,"State Key Lab on Integrated Services Network, School of Cyber Engineering, Xidian University, Xi'an, China","State Key Lab on Integrated Services Network, School of Cyber Engineering, Xidian University, Xi'an, China","State Key Lab on Integrated Services Network, School of Cyber Engineering, Xidian University, Xi'an, China","Department of Communications and Networking, Aalto University, Espoo, Finland","Yangtze Delta Region Blockchain Technology Research Institute, Jiaxing, China",,,,,,,, Aalto University; Jiaxing; School of Cyber Engineering;State Key Lab on Integrated Services Network;Yangtze Delta Region Blockchain Technology Research Institute;Department of Communications and Networking, Finland; China
657ba0014516f0107ace70e2,Contextualizing the impact of blockchain technology on the performance of new firms: The role of corporate governance as an intermediate outcome,"The modern digitalization trends have totally transformed business practices and business models. Blockchain as a distributed technology makes possible the basic structure of a database with a combination of data blocks and hash chains. Using distributed software architecture and advanced computation, blockchain might change the method of data exchange among chain actors. Blockchain causes administration of a network in peer-to-peer and decentralized form; and influences the way of data exchange and interactions in organizations; hence, this study looks for evaluation of the impact of blockchain technology on corporate performance and governance of new firms. In the first section of the study, the research conceptual model was extracted by means of the previous studies and the hypotheses were formulated. In the second section, the relationships between the variables of the model among newly-established active business were assessed. The statistical population of the study was managers of SMEs in Iran and 397 completed questionnaires were received. Structural equation model and Smart PLS software have been used for data analysis. The research findings showed that the more the blockchain adoption in a new firm; the more direct effect it would have on the firm's performance. Similarly, corporate governance has an effect on the relationship of blockchain technology on corporate performance. Thus, managers of new firms by means of blockchain, can prepare the grounds for good corporate governance as well as the achievement of better performance.",,Open access, November 2022,2022,11,November,,https://doi.org/10.1016/j.hitech.2022.100438,The Journal of High Technology Management Research,Mohammad HosseinRonaghi,"Department of Management, School of Economics, Management and Social Sciences, Shiraz University, Shiraz, Iran.",,,,,,,,,,,, School of Economics;Department of Management, Iran.
657ba0014516f0107ace70e3,EB-BFT: An elastic batched BFT consensus protocol in blockchain,"With the rapid increasing number of applications using blockchain, how to improve the throughput of business and reduce the latency of committing transaction on the blockchain have become important topics. This article proposes an elastic batched byzantine fault tolerance consensus protocol whose name is EB-BFT, which elastically changing consensus nodes participating in the consensus and scaling the number of transactions batching in the consensus based on volume of the transaction as well as the physical resources. The protocol EB-BFT first identifies low-performance nodes and suspends them from participating in consensus, so the number of consensus nodes is dynamically changed. After validate the legality of transactions sent by clients, the algorithm of dynamically scaling the number of batched transactions in consensus is proposed. Finally, a series of experiments are conducted to verify the effectiveness and efficiency of EB-BFT in terms of throughput and latency, and it proves when the upper limit of the latency of committing transactions is set at 15 s, the dealing speed of business can reach 20000 transactions per seconds, this results proves that this protocol will make the blockchain having better performance in larger throughput and shorter latency of processing transactions, which also proves that our method can handle transactions as well as traditional centralized system.",,Open access, February 2023,2023,2,February,,,Future Generation Computer Systems,Mohammad HosseinRonaghi,,,,,,,,,,,,, School of Economics;Department of Management, Iran.
657ba0014516f0107ace70e4,Cross-domain identity authentication scheme based on blockchain and PKI system,"In vehicular ad hoc networks (VANET), the cross-domain identity authentication of users is very important for the development of VANET due to the large cross-domain mobility of vehicle users. The Public Key Infrastructure (PKI) system is often used to solve the identity authentication and security trust problems faced by VANET. However, the PKI system has challenges such as too centralized Authority of Certification Authority (CA), frequent cross-domain access to certificate interactions and high authentication volume, leading to high certificate management costs, complex cross-domain authentication paths, easy privacy leakage, and overburdened networks. To address these problems, this paper proposes a lightweight blockchain-based PKI identity management and authentication architecture that uses smart contracts to reduce the heavy burden caused by CAs directly managing the life cycle of digital certificates. On this basis, a trust chain based on smart contracts is designed to replace the traditional CA trust chain to meet the general cross-domain requirements, to effectively avoid the communication pressure caused by a mass of certificate transmissions. For the cross-domain scenario with higher privacy and security requirements the identity attribute authentication service is provided directly while protecting privacy by using the Merkle tree to anchor identity attribute data on and off the blockchain chain. Finally, the proposed scheme was comprehensively analyzed in terms of cost, time consumption and security.",,Open access,Available online 24 December 2022,2022,12,December,24,https://doi.org/10.1016/j.hcc.2022.100096,High-Confidence Computing,FengZhaob;HaiZhanga,"Guilin University of Electronic Technology, China","Guangxi Electrical Polytechnic Institute, China",,,,,,,,,,,Guangxi Electrical Polytechnic Institute;Guilin University of Electronic Technology; China, China
657ba0014516f0107ace70e5,Facilitating interorganizational trust in strategic alliances by leveraging blockchain-based systems: Case studies of two eastern banks,•\nTwo cases about blockchain-based ABS systems.\n•\nRevealing managerial implications of the blockchain technology from an IS perspective.\n•\nTechnical properties of blockchain enables data affordance and process affordance.\n•\nData and process affordances support the improvement of interorganizational trust.,Research Article,Open access, February 2023,2023,2,February,,https://doi.org/10.1016/j.ijinfomgt.2022.102521,International Journal of Information Management,Renee RuiChena;KunChenb;Carol X.J.Ouc,"College of Management, Shenzhen University, Shen Zhen, China","Department of Information Systems and Management Engineering, Southern University of Science and Technology, Shen Zhen, China","Department of Management, School of Economics and Management, Tilburg University, Tilburg, The Netherlands",,,,,,,,,, Shenzhen University;Department of Information Systems and Management Engineering; School of Economics and Management; Southern University of Science and Technology;College of Management;Department of Management, The Netherlands; China
657ba0014516f0107ace70e6,A conceptual model and case study of blockchain-enabled social media platform,•\nExtends the conceptual basis of decentralised social media.\n•\nDevelops a crypto economy model for blockchain-enabled social media (BSM).\n•\nIllustrates the successful business strategy and operations of BSM firms.\n•\nUses case evidence to support firms developing structures and harvesting values.\n•\nHighlights the implications of BSM based on agency theory.,,Open access, January 2023,2023,1,January,,https://doi.org/10.1016/j.technovation.2022.102610,Technovation,YuXiongb;YuanzhuZhana;XinjieXingc,"Birmingham Business School, University of Birmingham, UK","Surrey Business School, University of Surrey, UK","Management School, University of Liverpool, UK",,,,,,,,,,Management School; University of Liverpool;Surrey Business School; University of Birmingham;Birmingham Business School; University of Surrey, UK
